,horizon,mse,rmse,mae,mape,mdape,smape,coverage
154,28 days 06:00:00,16107263.305549217,4013.3855166865314,3232.9015439515706,0.11462233607727383,0.10901411188811652,0.11354163071054178,0.4485887096774192
155,28 days 09:00:00,16302879.029824575,4037.682383475027,3256.17084762361,0.11551046763093804,0.10930579694002945,0.1144607993220635,0.44556451612903225
156,28 days 12:00:00,16501828.894322043,4062.244317409041,3282.8863163726787,0.1165114709120308,0.1104048141279233,0.11544745530175302,0.44383640552995385
157,28 days 15:00:00,16642933.872654311,4079.57520737813,3300.385325091415,0.11718774259384518,0.1110012954866007,0.11605693726047088,0.44182027649769584
158,28 days 18:00:00,16751586.375325862,4092.8701879397377,3310.4657045788495,0.11755817066335697,0.1110012954866007,0.11635342232728559,0.43922811059907846
159,28 days 21:00:00,17090526.451465227,4134.068994521647,3346.235694046482,0.11888157840497732,0.11188257390787162,0.11765652079715969,0.43634792626728097
160,29 days 00:00:00,17331146.323259525,4163.069339232717,3379.1449415973243,0.12008309963404148,0.11198104872398007,0.118825471248022,0.43029953917050706
161,29 days 03:00:00,17464643.94448985,4179.072139182315,3394.0558588683944,0.12067588607380904,0.11294485670285637,0.11937740248120461,0.42972350230414746
162,29 days 06:00:00,17634398.045309085,4199.333047676629,3411.6864866781602,0.12133522264826152,0.11316718906529818,0.12002097136263326,0.42770737327188935
163,29 days 09:00:00,17801981.561755054,4219.239453000393,3430.82826493066,0.12204317448454749,0.11349333205948668,0.12072082324031937,0.4236751152073733
164,29 days 12:00:00,17957276.945784654,4237.6027357203575,3449.9209809092513,0.12271625763654445,0.11413277281119859,0.12141893690208991,0.4199308755760368
165,29 days 15:00:00,18108913.870380417,4255.456952006496,3463.7657021221717,0.12320284934520688,0.11531293053861097,0.12188133139893721,0.419642857142857
166,29 days 18:00:00,18237967.25398412,4270.593314047138,3474.8755614924466,0.12357217598827136,0.11479727271142884,0.12225021435471989,0.4216589861751152
167,29 days 21:00:00,18422123.851664964,4292.100167944006,3495.0802123691783,0.12430951117889709,0.11639650429259799,0.12291411521131816,0.4190668202764977
168,30 days 00:00:00,18591440.14837843,4311.779232333032,3517.3842631406114,0.12511977575818609,0.11747031587913279,0.12370667679650633,0.41647465437787995
169,30 days 03:00:00,18810481.61549936,4337.105211486039,3546.7194276088035,0.12624714101139692,0.11896419560101545,0.12481357044146814,0.41157834101382484
170,30 days 06:00:00,19011178.825293645,4360.181054187274,3567.9463026202134,0.12701616272363714,0.12292176198811741,0.12559791271642773,0.4095622119815667
171,30 days 09:00:00,19133634.2965843,4374.200989504746,3577.3197828487505,0.12739803546187223,0.12292176198811741,0.12593930282961424,0.4089861751152074
172,30 days 12:00:00,19232946.892087046,4385.538381098385,3589.9376833900255,0.12784354126934705,0.12400697206123099,0.12642470184142407,0.40495391705069095
173,30 days 15:00:00,19361871.19140111,4400.212630248805,3605.1537129796293,0.1284464464464346,0.1241722092681932,0.1270166686501789,0.4035138248847924
174,30 days 18:00:00,19500763.025262017,4415.966827916851,3620.000233766675,0.12903032284434365,0.12448957032414835,0.1275931015622356,0.40351382488479254
175,30 days 21:00:00,19783206.441379923,4447.831656142116,3649.657127282758,0.13034222628511288,0.1249566836869476,0.12875779290997413,0.4014976958525347
176,31 days 00:00:00,19983345.83711094,4470.2735751977125,3671.361426949647,0.13101198684089857,0.1249566836869476,0.12947340650298841,0.3994815668202765
177,31 days 03:00:00,20046339.485396538,4477.313869430704,3679.2779329745267,0.13150779135540785,0.12524920427904268,0.12988695999245964,0.39832949308755755
178,31 days 06:00:00,20171247.46549865,4491.24119431351,3701.1113486458203,0.13244211014711083,0.12596380933225237,0.13078503624883722,0.3948732718894011
179,31 days 09:00:00,20349523.53188062,4511.044616480824,3722.5992022970318,0.13330439609654438,0.1267941752710321,0.1316262180593546,0.39285714285714274
180,31 days 12:00:00,20483112.644167505,4525.827288371432,3741.7435285026663,0.13411749042984483,0.1278601843274404,0.1324238295007647,0.389400921658986
181,31 days 15:00:00,20622083.986696776,4541.154477299443,3756.701900849994,0.13479019244036483,0.12804403988787227,0.1330437116464796,0.38997695852534553
182,31 days 18:00:00,20782469.819232922,4558.779422085798,3771.660357641573,0.1353667548188817,0.12841299503509046,0.13360071941201934,0.39141705069124405
183,31 days 21:00:00,21039388.079091053,4586.871273438034,3798.4575283594145,0.136493578617983,0.12944585915836132,0.13463057031984244,0.38882488479262667
184,32 days 00:00:00,21110205.855329268,4594.584405071831,3811.2986309917737,0.13708094438535642,0.13028697245650395,0.13515350249113894,0.383352534562212
185,32 days 03:00:00,21192469.715845186,4603.527964055957,3825.315634060029,0.13778888568846526,0.13129035499507707,0.1358768458509753,0.38076036866359425
186,32 days 06:00:00,21278002.2738193,4612.808501750241,3841.563772173266,0.1385241684173265,0.13256066712559308,0.13665775066517447,0.3767281105990783
187,32 days 09:00:00,21372172.704733413,4623.004726877684,3851.4291429783334,0.13893264660229251,0.1331397013378881,0.13706200307790908,0.37327188940092176
188,32 days 12:00:00,21411303.20419099,4627.234941538088,3859.2708573782393,0.13933847917370845,0.1332955248384043,0.13746080788414383,0.3712557603686636
189,32 days 15:00:00,21483024.10667238,4634.978328608709,3867.9804511233283,0.13977504236186064,0.13382873968288234,0.13785139934301116,0.36923963133640536
